DateLastVerified,ID,UUID,OperatorID,NumberOfPoints,StatusTypeID,DateLastStatusUpdate,DateCreated,AddressInfo.ID,AddressInfo.Title,AddressInfo.AddressLine1,AddressInfo.Town,AddressInfo.Postcode,AddressInfo.Latitude,AddressInfo.Longitude
2016-06-04,35806,A48C6E92-6D12-4992-B591-493B3E477A60,178.0,2.0,50,2016-06-04,2015-01-09,36152,Westerkade 4,Westerkade 4,Utrecht,3511 HA,52.080699,5.123515
2016-06-04,35805,3455A782-4746-4B35-A377-E815CCF81E0B,180.0,1.0,50,2016-06-04,2015-01-09,36151,Conradkade 96,Conradkade 96,Den Haag,2517 CZ,52.080651,4.282129
2016-06-04,35804,D18AC2C6-01D1-4EB1-90DB-CEB335F052AA,178.0,1.0,50,2016-06-04,2015-01-09,36150,Boterbloemweide 56,Boterbloemweide 56,Woerden,3448 HX,52.080609,4.858819
2016-06-04,35802,24B02CA8-95AD-47E0-94D1-39E27A888182,78.0,1.0,50,2016-06-04,2015-01-09,36148,Vondelstraat 203,Vondelstraat 203,Den Haag,2513 ET,52.080548,4.297915
2016-06-04,35800,FC3AA96C-DD23-47E3-9B34-9030D68EA63F,178.0,2.0,50,2016-06-04,2015-01-09,36146,Bilderdijkstraat 37,Bilderdijkstraat 37,Den Haag,2513 CM,52.080465,4.302067
2016-06-04,35795,A36C2916-2B59-4E05-B8B3-19FB28B0630C,157.0,1.0,50,2016-06-04,2015-01-09,36141,Oude Leidseweg,Oude Leidseweg,Utrecht,3533 KK,52.0802001953125,5.08338022232056
2016-06-04,35794,C2D9F225-962F-401A-8D79-48C6D65A370E,180.0,1.0,50,2016-06-04,2015-01-09,36140,Vondelstraat 256,Vondelstraat 256,Den Haag,2513 GB,52.080181,4.297105
2016-06-04,35793,1A882841-4913-4642-BF39-D09B5A33DBDC,180.0,1.0,50,2016-06-04,2015-01-09,36139,Marotplan 60,Marotplan 60,Zoetermeer,2728 EZ,52.080132,4.52563
2016-06-04,35792,653B0979-B768-4824-BE6B-B4BFB4671DF9,180.0,1.0,50,2016-06-04,2015-01-09,36138,Wilgstraat 59,Wilgstraat 59,Den Haag,2565 MB,52.080101,4.271785
2016-06-04,35791,14932213-D8C4-47B7-8AD2-8A17D770F66A,180.0,1.0,50,2016-06-04,2015-01-09,36137,Patrijslaan 18,Patrijslaan 18,Den Haag,2566 XN,52.080074,4.256323
2016-06-04,35790,C3B7E07B-D8E3-4FEF-8229-AB1374D0C4CA,,2.0,50,2016-06-04,2015-01-09,36136,Kennedylaan,Kennedylaan,Utrecht,3454,52.080001948248,5.0821968985857
2016-06-04,35789,6AFA52B6-15F8-4EFB-8247-02CA6154663B,180.0,1.0,50,2016-06-04,2015-01-09,36135,Rodelaan 59,Rodelaan 59,Leidschendam-Voorburg,2272 JB,52.079969,4.379061
2016-06-04,35788,ABED4E08-7F28-4235-94B2-FDB9C0AEFA3D,73.0,1.0,50,2016-06-04,2015-01-09,36134,Rijnstraat 10,Rijnstraat 10,Den Haag,2515 XP,52.07994,4.32292
2016-06-04,35787,8DBC1F84-3E7B-4F7A-9ACD-FD97BE1700E9,157.0,2.0,50,2016-06-04,2015-01-09,36133,Haviklaan 20,Haviklaan 20,Den Haag,2566 XJ,52.0799369812012,4.25648498535156
2016-06-04,35784,C53D63CC-4D59-4337-A478-C96DF26B82B3,180.0,1.0,50,2016-06-04,2015-01-09,36130,Regentesselaan 15D,Regentesselaan 15D,Den Haag,2562 CM,52.079718,4.282169
2016-06-04,35780,50576DF7-8520-4722-8FA2-F258598BA786,180.0,1.0,50,2016-06-04,2015-01-09,36126,Turfmarkt 147,Turfmarkt 147,Den Haag,2511 DJ,52.079502,4.322364
2016-06-04,35779,9118F968-8C16-4557-BCA5-3E6E5873C933,73.0,1.0,50,2016-06-04,2015-01-09,36125,Klein Landaas 20,Klein Landaas 20,Woudenberg,3931 GC,52.07937,5.44828
2016-06-04,35778,DF8B3E7D-F3C1-4A89-AED7-D324F138D498,180.0,1.0,50,2016-06-04,2015-01-09,36124,Veenkade 45,Veenkade 45,Den Haag,2513 EG,52.079345,4.300971
2016-06-04,35777,B0BFEA55-8EB6-4C7D-97FF-5FA79D358BBB,73.0,1.0,50,2016-06-04,2015-01-09,36123,Oostzee 18,Oostzee 18,Woerden,3446 CH,52.07948,4.91149
2016-06-04,35776,D3D26B60-7283-43C1-AB9E-051E43A47294,180.0,1.0,50,2016-06-04,2015-01-09,36122,Wattstraat 22,Wattstraat 22,Den Haag,2561 XN,52.079219,4.279609
2016-06-04,35775,F6DDC332-E098-4988-864D-508F5361FC10,180.0,1.0,50,2016-06-04,2015-01-09,36121,Fluwelen Burgwal 51,Fluwelen Burgwal 51,Den Haag,2511 CH,52.079179,4.318478
2016-06-04,35772,1FAD032B-5C5C-4912-9891-410C03E3D465,180.0,1.0,50,2016-06-04,2015-01-09,36118,Sportlaan 962,Sportlaan 962,Den Haag,2566 ND,52.079088,4.257469
2016-06-04,35771,F492BAA2-FA95-46AE-AD0A-5E83D78D41F0,162.0,1.0,50,2016-06-04,2015-01-09,36117,Sparrenheuvel,Sparrenheuvel,Zeist,3708 JE,52.079082,5.243693
2016-06-04,35769,65220284-C4BC-4AF5-9664-2D636D322FC7,180.0,1.0,50,2016-06-04,2015-01-09,36115,Koningsplein 35,Koningsplein 35,Den Haag,2518 JG,52.079004,4.287727
2016-06-04,35768,D8EE0605-9B23-4A37-B142-99CC3FF74275,180.0,1.0,50,2016-06-04,2015-01-09,36114,Waldeck Pyrmontkade 298,Waldeck Pyrmontkade 298,Den Haag,2518 KJ,52.078938,4.292251
2016-06-04,35765,B6741B58-B010-4AA3-8AA0-99C8FCC47627,180.0,1.0,50,2016-06-04,2015-01-09,36111,Helmersstraat 104,Helmersstraat 104,Den Haag,2513 SC,52.078702,4.294386
2016-06-04,35763,B0452BDD-EECE-4114-914D-F0CDF4576B1E,180.0,1.0,50,2016-06-04,2015-01-09,36109,Regentesselaan 65,Regentesselaan 65,Den Haag,2562 CN,52.078538,4.282333
2016-06-04,35761,D3660FC4-6C9A-4565-BB18-F9EA550783D5,157.0,1.0,50,2016-06-04,2015-01-09,36107,Sleedoornstraat 33,Sleedoornstraat 33,Den Haag,2565 WL,52.0783195495606,4.26395177841187
2016-06-04,35760,FB4A7FDE-3617-48FC-A00C-F078B45D8D1D,178.0,2.0,50,2016-06-04,2015-01-09,36106,Brouwerij,Brouwerij,Zeist,3703 CG,52.078276,5.237258
2016-06-04,35759,15897785-8B8A-4078-93CA-0F70EDDD6BE9,180.0,1.0,50,2016-06-04,2015-01-09,36105,Hendrik van Boeijenlaan 2,Hendrik van Boeijenlaan 2,Voorburg,2273 DB,52.078276,4.364194
2016-06-04,35758,70BD6D93-CBDE-40F9-954F-EF58A2F51EF6,157.0,1.0,50,2016-06-04,2015-01-09,36104,Torenstraat,Torenstraat,Den Haag,2513 BW,52.078125,4.30446243286133
2016-06-04,35757,E438375C-EF60-48C4-B009-20535175D529,157.0,1.0,50,2016-06-04,2015-01-09,36103,Herculesplein,Herculesplein,Utrecht,3584 AB,52.0780896,5.14706530000001
2016-06-04,35756,85046C40-1651-4684-BB46-2B4FC628BAF7,157.0,1.0,50,2016-06-04,2015-01-09,36102,Torenstraat,Torenstraat,Den Haag,2513 BW,52.0780868530274,4.30444097518921
2016-06-04,35755,EE7AA2CD-0E11-4C5D-907F-1CCA258A871D,,1.0,50,2016-06-04,2015-01-09,36101,Sleedoornstraat 102,Sleedoornstraat 102,Den Haag,2565 WR,52.078081764998,4.2638486623764
2016-06-04,35753,F23476FF-8F61-41A8-BA86-4B1D7511C77D,73.0,1.0,50,2016-06-04,2015-01-09,36099,de Bleek 1A,de Bleek 1A,Woerden,3447 GV,52.07673,4.89071
2016-06-04,35752,ECA015C3-A7C6-4230-8F71-CCB498D5EB41,157.0,1.0,50,2016-06-04,2015-01-09,36098,Kalvermarkt,Kalvermarkt,Den Haag,2511 CK,52.0778732299805,4.31563997268677
2016-06-04,35751,6AEFF2D9-64A2-492A-8323-6850A9CA868B,180.0,1.0,50,2016-06-04,2015-01-09,36097,Columbusstraat 186H,Columbusstraat 186H,Den Haag,2561 AT,52.077807,4.278435
2016-06-04,35749,5502757D-5D10-4A71-B3F8-5E3958674EC8,157.0,1.0,50,2016-06-04,2015-01-09,36095,Spui,Spui,Den Haag,2511 BM,52.0777740478516,4.31567239761353
2016-06-04,35748,13261FBE-7E05-4AE3-A1D7-11FBBE188FCF,178.0,1.0,50,2016-06-04,2015-01-09,36094,van de Wateringelaan 153,van de Wateringelaan 153,Voorburg,2274 CE,52.077484,4.345185
2016-06-04,35747,BF4211F7-4D69-4740-B0DF-0E08E4C92183,73.0,1.0,50,2016-06-04,2015-01-09,36093,Barwoutswaarder,Barwoutswaarder,Woerden,3449 HL,52.07732,4.83
2016-06-04,35746,43B1D566-0FBE-46D6-B301-0638B4859BE5,180.0,1.0,50,2016-06-04,2015-01-09,36092,Wildhoeflaan 27,Wildhoeflaan 27,Den Haag,2566 RS,52.07735,4.248519
2016-06-04,35745,715E880D-0F27-4F5F-8DE5-D552E1B96690,157.0,1.0,50,2016-06-04,2015-01-09,36091,Spuiplein 150,Spuiplein 150,Den Haag,2511 DG,52.0772773,4.3190487
2016-06-04,35743,2CE55DC9-62AE-4B58-B4B9-F3289F39E278,178.0,1.0,50,2016-06-04,2015-01-09,36089,Molenweg 8,Molenweg 8,Zeist,3708 SB,52.077213,5.245913
2016-06-04,35741,FBD7F5FA-49BE-47E1-ADC8-CF244CA2F411,,2.0,50,2016-06-04,2015-01-09,36087,Ammunitiehaven 15,Ammunitiehaven 15,Den Haag,2511 XH,52.077201483573,4.3191504478455
2016-06-04,35740,147EC166-8950-45BB-B29B-B61D0765EE01,178.0,2.0,50,2016-06-04,2015-01-09,36086,Hoefbladveld,Hoefbladveld,Woerden,3448 EX,52.077046,4.86148
2016-06-04,35739,CB596DE9-1076-41CE-8CDD-D9B041C8851F,178.0,2.0,50,2016-06-04,2015-01-09,36085,Pompmolenlaan 2,Pompmolenlaan 2,Woerden,3447 GK,52.077007,4.895729
2016-06-04,35738,B7010D33-A33D-42FA-A8F8-8C96CF6BE821,178.0,2.0,50,2016-06-04,2015-01-09,36084,Nieuwe Haven 71,Nieuwe Haven 71,Den Haag,2511 XC,52.076979,4.320651
2016-06-04,35737,1B74CB82-BD6E-4BF5-B363-716B2C960D7E,157.0,1.0,50,2016-06-04,2015-01-09,36083,Burgemeester Colijnstraat 101,Burgemeester Colijnstraat 101,Alphen aan den Rijn,2771 GJ,52.0769515148619,4.66009386931148
2016-06-04,35736,0F10554D-5FE2-4117-856E-2BF286B27AC4,157.0,2.0,50,2016-06-04,2015-01-09,36082,Pelmolenlaan 19,Pelmolenlaan 19,Woerden,3447 GW,52.0769081115723,4.89197158813477
2016-06-04,35735,926EC280-8015-466B-98F0-B07C6FA1EE32,178.0,2.0,50,2016-06-04,2015-01-09,36081,Helling,Helling,Utrecht,3523 CC,52.076827,5.122003
2016-06-04,35733,680DA6B0-7515-47CB-BA3C-B6D27F7AA758,78.0,1.0,50,2016-06-04,2015-01-09,36079,Ammunitiehaven 111,Ammunitiehaven 111,Den Haag,2511 XH,52.076676,4.319767
2016-06-04,35731,8C9EE2B9-0FAA-4CD4-8B59-318806E16F6C,180.0,1.0,50,2016-06-04,2015-01-09,36077,Irisstraat 96,Irisstraat 96,Den Haag,2565 TN,52.076315,4.260525
2016-06-04,35730,C8E42C5C-507F-4413-85E5-1A63F3DDFE4B,180.0,1.0,50,2016-06-04,2015-01-09,36076,Kepplerstraat 121A,Kepplerstraat 121A,Den Haag,2562 VH,52.076237,4.283373
2016-06-04,35729,F53D0641-01D1-4706-9865-C2A5EDD4A559,178.0,2.0,50,2016-06-04,2015-01-09,36075,Eisenhowerlaan,Eisenhowerlaan,Utrecht,3527 HL,52.076206,5.093746
2016-06-04,35728,E27870A2-B5B9-4FF3-8E6B-F726D6BB8FF7,180.0,1.0,50,2016-06-04,2015-01-09,36074,Lijsterbesstraat 26,Lijsterbesstraat 26,Den Haag,2563 KW,52.07612247,4.26314844
2016-06-04,35727,D523C970-536B-40A5-81A8-86BAA190B41B,178.0,1.0,50,2016-06-04,2015-01-09,36073,de Beerze 4,de Beerze 4,Woerden,3448 BX,52.076112,4.868657
2016-06-04,35726,63B2D415-23D7-456E-835E-2205D8846F40,157.0,1.0,50,2016-06-04,2015-01-09,36072,Botnische golf 9E,Botnische golf 9E,Woerden,3446 CN,52.0760002136231,4.90245008468628
2016-06-04,35725,B100606A-2B2F-43A2-A947-5602DC34E478,180.0,1.0,50,2016-06-04,2015-01-09,36071,Prinses Marijkekade 14,Prinses Marijkekade 14,Voorburg,2273 AB,52.075985,4.368656
2016-06-04,35724,2C651352-BBC1-4090-90DF-2016EE3A9CCB,180.0,1.0,50,2016-06-04,2015-01-09,36070,Edisonstraat 94A,Edisonstraat 94A,Den Haag,2561 BH,52.075929,4.275688
2016-06-04,35722,E393A6DB-0EFF-470D-A974-1963F4900BBD,180.0,1.0,50,2016-06-04,2015-01-09,36068,van Beijerenstraat,van Beijerenstraat,Voorburg,2274 RX,52.075852,4.34763
2016-06-04,35721,9213558C-268B-41A9-A44C-67212C229585,157.0,1.0,50,2016-06-04,2015-01-09,36067,Jan Hendrikstraat,Jan Hendrikstraat,Den Haag,2512 GL,52.0758399963379,4.30738496780396
2016-06-04,35720,2A5EE1C5-5111-4371-8776-A47E975D4D96,180.0,1.0,50,2016-06-04,2015-01-09,36066,Laan van Poot 412,Laan van Poot 412,Den Haag,2566 DM,52.075839,4.241794
2016-06-04,35719,2CF7F808-DBC9-4EA0-BC9C-5B3ABE5EB3AA,157.0,1.0,50,2016-06-04,2015-01-09,36065,Sint Jacobstraat 65,Sint Jacobstraat 65,Den Haag,2512 AN,52.0755958557129,4.31549263000488
2016-06-04,35718,1CCB998D-3D02-41A3-9A7A-6EF8DCC1C68A,180.0,1.0,50,2016-06-04,2015-01-09,36064,Beeklaan 261,Beeklaan 261,Den Haag,2562 AH,52.075587,4.280143
2016-06-04,35717,CC561EC0-D67E-4D29-9684-4F71B0BAD677,178.0,2.0,50,2016-06-04,2015-01-09,36063,Onderstraat,Onderstraat,Bronckhorst,7226 LC,52.075576,6.18247
2016-06-04,35716,83B69627-A81E-47E9-A0F8-EABD28590F00,157.0,1.0,50,2016-06-04,2015-01-09,36062,Sint Jacobstraat 99,Sint Jacobstraat 99,Den Haag,2512 AN,52.0755653381348,4.31559991836548
2016-06-04,35715,EAFA5FB6-32A7-48E4-BBDE-3B5408BDC41C,180.0,1.0,50,2016-06-04,2015-01-09,36061,Cort Heyligersstraat 15,Cort Heyligersstraat 15,Den Haag,2518 PD,52.075427,4.294815
2016-06-04,35714,CE78A503-34C1-4BF9-BFA3-8BB72FEBD4C5,73.0,1.0,50,2016-06-04,2015-01-09,36060,Akeleiweide 5,Akeleiweide 5,Woerden,3448 JZ,52.07576,4.85929
2016-06-04,35713,E1DF6B4A-CD4C-4CAE-A629-B8520E67C538,178.0,1.0,50,2016-06-04,2015-01-09,36059,Parkweg 237A,Parkweg 237A,Voorburg,2271 BB,52.07534,4.37228
2016-06-04,35712,7FE2885B-3DF6-4C13-B134-61C8396DF0E4,180.0,1.0,50,2016-06-04,2015-01-09,36058,Oude Buizerdlaan 5A,Oude Buizerdlaan 5A,Den Haag,2566 PR,52.075217,4.245979
2016-06-04,35711,BF474FE2-A7DF-4C08-9A77-1860CAD1E42E,,2.0,50,2016-06-04,2015-01-09,36057,Wulverhorstbaan 1,Wulverhorstbaan 1,Woerden,3447 GA,52.075162329112,4.8969089984894
2016-06-04,35710,A9EF8022-6993-4A2E-809F-F03EDDEBC26F,178.0,2.0,50,2016-06-04,2015-01-09,36056,Oude Middenweg 84,Oude Middenweg 84,Den Haag,2491 AD,52.075146,4.404683
2016-06-04,35708,093555E1-B5F7-46DB-9509-E6365F765325,178.0,2.0,50,2016-06-04,2015-01-09,36054,Waalstraat 172,Waalstraat 172,Utrecht,3522 SW,52.074735,5.113454
2016-06-04,35707,1B930766-C324-464F-A345-ADC02E43E975,178.0,2.0,50,2016-06-04,2015-01-09,36053,Varkenmarkt,Varkenmarkt,Den Haag,2512 GR,52.074711,4.306027
2016-06-04,35706,87EB1E5E-992D-48CF-B0C5-10BA3FB86628,157.0,1.0,50,2016-06-04,2015-01-09,36052,Lutherse Burgwal 33,Lutherse Burgwal 33,Den Haag,2512 CB,52.0746536254883,4.31031322479248
2016-06-04,35705,606EA8D0-AB9C-4E36-B2B6-BAD162CD8A87,178.0,1.0,50,2016-06-04,2015-01-09,36051,Vitruviusruimte 25,Vitruviusruimte 25,Zoetermeer,2728 NZ,52.07464,4.524605
2016-06-04,35704,97748B6A-00A8-4DC8-9FB4-1C126E6A7211,157.0,1.0,50,2016-06-04,2015-01-09,36050,Lutherse Burgwal 37,Lutherse Burgwal 37,Den Haag,2512 DG,52.074634552002,4.31037759780884
2016-06-04,35703,CE195D68-5988-4690-9128-3EC3A587CD2A,178.0,2.0,50,2016-06-04,2015-01-09,36049,Rotsoord 3,Rotsoord 3,Utrecht,3523 CL,52.074547,5.121287
2016-06-04,35701,635565A3-48CB-4307-A11E-671C419CDA87,180.0,1.0,50,2016-06-04,2015-01-09,36047,Oog in 't Zeilstraat,Oog in 't Zeilstraat,Den Haag,2512 CD,52.074503,4.310934
2016-06-04,35700,9FEB608E-7B15-400B-BA30-A242A3113F09,157.0,1.0,50,2016-06-04,2015-01-09,36046,de Geer 5,de Geer 5,Woerden,3448 DN,52.0743637084961,4.86478137969971
2016-06-04,35699,C7C4AE15-9E1D-401E-BB1D-723B4D1CF40F,180.0,1.0,50,2016-06-04,2015-01-09,36045,Fultonstraat 241A,Fultonstraat 241A,Den Haag,2562 XG,52.074349,4.276658
2016-03-03,35698,96293609-DC67-49F2-865B-B9B54B759CEB,73.0,1.0,50,2016-03-03,2015-01-09,36044,Lomanlaan,Lomanlaan,Utrecht,3526 XB,52.07443,5.10088
2016-06-04,35697,5C2A0F50-EF2A-4B15-8807-5865E9EB1163,180.0,1.0,50,2016-06-04,2015-01-09,36043,Laan van Meerdervoort 609,Laan van Meerdervoort 609,Den Haag,2564 AA,52.074248,4.264279
2016-06-04,35696,C5B18B9F-19E9-454D-ADC0-80FCDE6D904C,180.0,1.0,50,2016-06-04,2015-01-09,36042,Groenewegje 158,Groenewegje 158,Den Haag,2515 NC,52.074237,4.318401
2016-06-04,35695,4CCC4B5F-CC8A-4D18-9F06-78CC1A2ED607,180.0,1.0,50,2016-06-04,2015-01-09,36041,Noorderbeekdwarsstraat 161,Noorderbeekdwarsstraat 161,Den Haag,2562 XR,52.073957,4.278069
2016-06-04,35694,2CFD91F0-08C4-4A97-8657-E42AE025C975,180.0,1.0,50,2016-06-04,2015-01-09,36040,Squashstraat 1,Squashstraat 1,Den Haag,2492 VL,52.073887,4.406488
2016-06-04,35693,77F3B655-F79C-4202-A0EA-1E20BB5ADB8A,178.0,2.0,50,2016-06-04,2015-01-09,36039,Nijborg 2,Nijborg 2,Renswoude,3927 DA,52.073786,5.530457
2016-06-04,35692,F2E86E4E-B7FB-4A94-A7BA-250F95266AB1,180.0,1.0,50,2016-06-04,2015-01-09,36038,Gaslaan 127,Gaslaan 127,Den Haag,2562 LD,52.073772,4.286865
2016-06-04,35691,9FB85B7E-385E-47FF-9579-CA19C1211913,180.0,1.0,50,2016-06-04,2015-01-09,36037,Brouwersgracht 10,Brouwersgracht 10,Den Haag,2512 ER,52.07328,4.305789
2016-06-04,35690,84EF7DB4-8A49-4A99-A395-65540EDA5119,157.0,2.0,50,2016-06-04,2015-01-09,36036,De Savornin Lohmanlaan 467,De Savornin Lohmanlaan 467,Den Haag,2566 AL,52.0732574462891,4.24034547805786
2016-06-04,35689,B4934865-F4B9-47E5-9976-EA677AEA62D4,180.0,1.0,50,2016-06-04,2015-01-09,36035,Oude Middenweg 30,Oude Middenweg 30,Den Haag,2491 AB,52.073246,4.402554
2016-06-04,35688,A7DF3670-1633-405A-9A93-12D185F82436,180.0,1.0,50,2016-06-04,2015-01-09,36034,Stokroosstraat 3D,Stokroosstraat 3D,Den Haag,2565 BJ,52.073173,4.257703
2016-06-04,35687,3F7FFED1-69EE-4DA3-9B13-F94976808740,180.0,1.0,50,2016-06-04,2015-01-09,36033,De Savornin Lohmanlaan 408,De Savornin Lohmanlaan 408,Den Haag,2566 BB,52.07281,4.239818
2016-06-04,35686,4C66D2D3-1CED-42FB-9FDD-B337168E0C88,157.0,1.0,50,2016-06-04,2015-01-09,36032,Strijkviertel 63,Strijkviertel 63,Utrecht,3454 PK,52.0730743408203,5.05495357513428
2016-06-04,35685,E32A6184-E70F-4226-9B8C-59AB89196DDA,178.0,2.0,50,2016-06-04,2015-01-09,36031,Kamperfoelieplein 11A,Kamperfoelieplein 11A,Den Haag,2563 HX,52.073058,4.267195
2016-06-04,35684,882FB705-B684-48C5-A196-B3FB0C565649,73.0,1.0,50,2016-06-04,2015-01-09,36030,Dintelstraat 23,Dintelstraat 23,Den Haag,2515 VJ,52.07298,4.32634
2016-06-04,35683,EE0E6F2A-BF8D-46CB-8457-16B6F965B1E2,180.0,1.0,50,2016-06-04,2015-01-09,36029,Huijgenspark 56T,Huijgenspark 56T,Den Haag,2515 BB,52.072959,4.322684
2016-06-04,35682,F88B0DE9-D9F7-4DFA-8D1E-142DBA243069,180.0,1.0,50,2016-06-04,2015-01-09,36028,Spijkermakersstraat 74,Spijkermakersstraat 74,Den Haag,2512 ET,52.072802,4.303505
2016-06-04,35681,A56C5782-9AF4-4C22-B8C5-A07235B39DE9,178.0,1.0,50,2016-06-04,2015-01-09,36027,Aakwerf 2,Aakwerf 2,Zoetermeer,2725 CN,52.072498,4.499875
2016-06-04,35680,E6585853-C789-4EF7-9AA7-2F40AC536E94,,3.0,50,2016-06-04,2015-01-09,36026,Orteliuslaan 1,Orteliuslaan 1,Utrecht,3528 BA,52.072491847868,5.0772996246815
2016-06-04,35679,C28DCDAB-291E-472B-B1A3-9671279F4176,178.0,1.0,50,2016-06-04,2015-01-09,36025,Noordenburglaan 21,Noordenburglaan 21,Voorburg,2271 VG,52.072409,4.364371
2016-06-04,35678,E2D6506F-EA10-4CE3-9CD1-612249292FBC,178.0,2.0,50,2016-06-04,2015-01-09,36024,Dorpsstraat 2T,Dorpsstraat 2T,Renswoude,3927 GA,52.072058,5.547124
2016-06-04,35676,49FD6821-F00C-4564-A5BF-1FF40A984CA1,73.0,1.0,50,2016-06-04,2015-01-09,36022,Rijnzathe 8,Rijnzathe 8,Utrecht,3454 PV,52.07204,5.04932
2023-06-20,35675,EE2A3C69-A61D-48E4-A17A-D314F9AA11A7,103.0,8.0,50,2023-06-20,2015-01-09,36021,Meerndijk 59,Meerndijk 59,De Meern,3454 HP,52.0724301542572,5.0271684503864
2016-06-04,35674,ABF06CB6-F40A-486E-A0B0-A37400200B4C,180.0,1.0,50,2016-06-04,2015-01-09,36020,Newtonplein 49,Newtonplein 49,Den Haag,2562 JX,52.071842,4.27786
2016-06-04,35672,CA1B15AC-1379-48CD-8C43-36207E9F509F,180.0,1.0,50,2016-06-04,2015-01-09,36018,Hyacinthweg 48,Hyacinthweg 48,Den Haag,2565 RK,52.07177,4.251526
2016-06-04,35670,0CFD0F81-B03A-4D1E-BAD9-A89AF3E153D4,180.0,1.0,50,2016-06-04,2015-01-09,36016,Broekslootkade 44,Broekslootkade 44,Voorburg,2274 HB,52.071593,4.361232
2016-06-04,35669,E9F77E7C-B379-4F28-AD5A-701E5E8F381F,178.0,2.0,50,2016-06-04,2015-01-09,36015,Kampioensingel 13,Kampioensingel 13,Den Haag,2492 WT,52.071516,4.404516
2016-06-04,35668,6343B4F5-B762-4FE8-B834-4DB78EB0516E,180.0,1.0,50,2016-06-04,2015-01-09,36014,Aart van der Leeuwkade 1,Aart van der Leeuwkade 1,Voorburg,2274 KX,52.071073,4.35843
2016-06-04,35667,8FB5B700-AD2A-4DBF-9220-DA255393EF92,180.0,1.0,50,2016-06-04,2015-01-09,36013,Vaillantplein 18T,Vaillantplein 18T,Den Haag,2526 HZ,52.071073,4.301237
2016-06-04,35666,AC6F8B7C-2009-426D-A967-EB69A9291E29,180.0,1.0,50,2016-06-04,2015-01-09,36012,Laan van Meerdervoort 752,Laan van Meerdervoort 752,Den Haag,2564 AP,52.070927,4.256069
2016-06-04,35665,5CEEAE65-C9D9-4A7A-B2C5-A8D5B590EFF3,178.0,2.0,50,2016-06-04,2015-01-09,36011,Kampweg 46,Kampweg 46,Bunnik,3981 KK,52.070439,5.196619
2016-06-04,35664,5278E74E-F3A0-470D-950C-6D2B555A91CE,73.0,1.0,50,2016-06-04,2015-01-09,36010,Afrikalaan 149,Afrikalaan 149,Utrecht,3526 VM,52.07004,5.09407
2016-06-04,35661,AED44899-9A39-4E31-9DDF-2DCF026DF134,180.0,1.0,50,2016-06-04,2015-01-09,36007,Laan van Oostenburg 49,Laan van Oostenburg 49,Voorburg,2271 AN,52.069821,4.360543
2016-06-04,35660,27303E69-9CB5-4BB5-BA36-27D01BD2BB36,157.0,1.0,50,2016-06-04,2015-01-09,36006,Italiëweg 25,Italiëweg 25,Bodegraven-Reeuwijk,2411 NR,52.0698204040527,4.7554759979248
2016-06-04,35659,EEF7718F-3838-4C76-8F17-2E48A15B7343,180.0,1.0,50,2016-06-04,2015-01-09,36005,Sartrezijde 60,Sartrezijde 60,Zoetermeer,2725 PR,52.069779,4.496416
2016-06-04,35658,30FF2CE7-A7B4-4E2A-9FB8-5D485CFCB9B9,178.0,2.0,50,2016-06-04,2015-01-09,36004,Laan van Eik en Duinen 114,Laan van Eik en Duinen 114,Den Haag,2564 GV,52.069721,4.264171
2016-06-04,35657,B16C577A-8C01-4AF6-9531-3B6DB69AE822,157.0,1.0,50,2016-06-04,2015-01-09,36003,Enthovenplein,Enthovenplein,Den Haag,2521 DA,52.0696754455566,4.3263111114502
2016-06-04,35656,15CB211C-7D4D-4C21-9A56-E2FAFC7215A9,180.0,1.0,50,2016-06-04,2015-01-09,36002,Laan van Meerdervoort 828,Laan van Meerdervoort 828,Den Haag,2564 AR,52.069602,4.253025
2016-06-04,35655,93F7D20A-C589-4B2D-927C-D5F5D9709D75,180.0,1.0,50,2016-06-04,2015-01-09,36001,Bellefleurhof 20,Bellefleurhof 20,Zoetermeer,2728 KS,52.069574,4.525182
2016-06-04,35654,AD8089C6-DAAF-4080-8896-C57551C4D93D,180.0,1.0,50,2016-06-04,2015-01-09,36000,Zonweg 193,Zonweg 193,Den Haag,2516 CE,52.069618,4.347887
2016-06-04,35652,457C9498-DD72-475B-8BD8-80A671008A36,,2.0,50,2016-06-04,2015-01-09,35998,Neckar,Neckar,Den Haag,2491 BE,52.06932433528,4.3901807069778
2016-06-04,35651,C9BE54DA-4471-4102-929F-D4BCEB526CF0,157.0,1.0,50,2016-06-04,2015-01-09,35997,Enthovenplein,Enthovenplein,Den Haag,2521 DA,52.0692901611328,4.32659482955933
2016-06-04,35650,30D43DA2-CAC0-4480-8CA9-13F475598482,178.0,1.0,50,2016-06-04,2015-01-09,35996,Patrijzenveld 25,Patrijzenveld 25,Zoetermeer,2727 DA,52.069269,4.510887
2016-06-04,35649,E2490ABF-D46E-45F6-B657-4AC725C388F4,162.0,2.0,50,2016-06-04,2015-01-09,35995,Waldorpstraat,Waldorpstraat,Den Haag,2521 CC,52.069258384263,4.3229484558105
2016-06-04,35647,7C996A74-E725-4BCE-BC2A-BCD3DDAB0826,180.0,1.0,50,2016-06-04,2015-01-09,35993,Meloenstraat 70,Meloenstraat 70,Den Haag,2564 TK,52.068703,4.256364
